dataset_id,record_id,source_filename,frame_index,yaw,pitch,roll,pose_bin,canonical_yaw,ldm106_raw_file,ldm106_aligned_file,ldm134_raw_file,ldm134_aligned_file,metadata_file,npz_file
person_02,frame_000264,frame_000264.jpg,264,-44.3145866394043,-3.851774930953979,3.1219968795776367,left_deep,-45.0,person_02/frame_000264/ldm106_raw.csv,person_02/frame_000264/ldm106_aligned.csv,person_02/frame_000264/ldm134_raw.csv,person_02/frame_000264/ldm134_aligned.csv,person_02/frame_000264/metadata.json,person_02/frame_000264/record.npz
person_02,frame_000263,frame_000263.jpg,263,-43.65897750854492,-3.6119890213012695,2.929471969604492,left_deep,-45.0,person_02/frame_000263/ldm106_raw.csv,person_02/frame_000263/ldm106_aligned.csv,person_02/frame_000263/ldm134_raw.csv,person_02/frame_000263/ldm134_aligned.csv,person_02/frame_000263/metadata.json,person_02/frame_000263/record.npz
person_02,frame_000262,frame_000262.jpg,262,-41.77360534667969,-3.6528942584991455,2.9594149589538574,left_deep,-45.0,person_02/frame_000262/ldm106_raw.csv,person_02/frame_000262/ldm106_aligned.csv,person_02/frame_000262/ldm134_raw.csv,person_02/frame_000262/ldm134_aligned.csv,person_02/frame_000262/metadata.json,person_02/frame_000262/record.npz
person_02,frame_000261,frame_000261.jpg,261,-41.35630416870117,-3.4156413078308105,3.0758683681488037,left_deep,-45.0,person_02/frame_000261/ldm106_raw.csv,person_02/frame_000261/ldm106_aligned.csv,person_02/frame_000261/ldm134_raw.csv,person_02/frame_000261/ldm134_aligned.csv,person_02/frame_000261/metadata.json,person_02/frame_000261/record.npz
person_02,frame_000260,frame_000260.jpg,260,-39.70466613769531,-3.4956510066986084,2.9861631393432617,left_mid,-32.5,person_02/frame_000260/ldm106_raw.csv,person_02/frame_000260/ldm106_aligned.csv,person_02/frame_000260/ldm134_raw.csv,person_02/frame_000260/ldm134_aligned.csv,person_02/frame_000260/metadata.json,person_02/frame_000260/record.npz
person_02,frame_000259,frame_000259.jpg,259,-38.706268310546875,-3.4430367946624756,3.185668706893921,left_mid,-32.5,person_02/frame_000259/ldm106_raw.csv,person_02/frame_000259/ldm106_aligned.csv,person_02/frame_000259/ldm134_raw.csv,person_02/frame_000259/ldm134_aligned.csv,person_02/frame_000259/metadata.json,person_02/frame_000259/record.npz
person_02,frame_000258,frame_000258.jpg,258,-36.80422592163086,-3.4301161766052246,2.9526236057281494,left_mid,-32.5,person_02/frame_000258/ldm106_raw.csv,person_02/frame_000258/ldm106_aligned.csv,person_02/frame_000258/ldm134_raw.csv,person_02/frame_000258/ldm134_aligned.csv,person_02/frame_000258/metadata.json,person_02/frame_000258/record.npz
person_02,frame_000257,frame_000257.jpg,257,-35.68215560913086,-3.9951677322387695,3.350802183151245,left_mid,-32.5,person_02/frame_000257/ldm106_raw.csv,person_02/frame_000257/ldm106_aligned.csv,person_02/frame_000257/ldm134_raw.csv,person_02/frame_000257/ldm134_aligned.csv,person_02/frame_000257/metadata.json,person_02/frame_000257/record.npz
person_02,frame_000256,frame_000256.jpg,256,-34.66813659667969,-3.301764726638794,2.9833273887634277,left_mid,-32.5,person_02/frame_000256/ldm106_raw.csv,person_02/frame_000256/ldm106_aligned.csv,person_02/frame_000256/ldm134_raw.csv,person_02/frame_000256/ldm134_aligned.csv,person_02/frame_000256/metadata.json,person_02/frame_000256/record.npz
person_02,frame_000255,frame_000255.jpg,255,-33.578369140625,-2.738610029220581,2.6381711959838867,left_mid,-32.5,person_02/frame_000255/ldm106_raw.csv,person_02/frame_000255/ldm106_aligned.csv,person_02/frame_000255/ldm134_raw.csv,person_02/frame_000255/ldm134_aligned.csv,person_02/frame_000255/metadata.json,person_02/frame_000255/record.npz
person_02,frame_000254,frame_000254.jpg,254,-32.86522674560547,-2.811779499053955,2.768263101577759,left_mid,-32.5,person_02/frame_000254/ldm106_raw.csv,person_02/frame_000254/ldm106_aligned.csv,person_02/frame_000254/ldm134_raw.csv,person_02/frame_000254/ldm134_aligned.csv,person_02/frame_000254/metadata.json,person_02/frame_000254/record.npz
person_02,frame_000253,frame_000253.jpg,253,-32.35059356689453,-2.8564352989196777,2.6401991844177246,left_mid,-32.5,person_02/frame_000253/ldm106_raw.csv,person_02/frame_000253/ldm106_aligned.csv,person_02/frame_000253/ldm134_raw.csv,person_02/frame_000253/ldm134_aligned.csv,person_02/frame_000253/metadata.json,person_02/frame_000253/record.npz
person_02,frame_000252,frame_000252.jpg,252,-31.73399353027344,-2.705838441848755,2.567707061767578,left_mid,-32.5,person_02/frame_000252/ldm106_raw.csv,person_02/frame_000252/ldm106_aligned.csv,person_02/frame_000252/ldm134_raw.csv,person_02/frame_000252/ldm134_aligned.csv,person_02/frame_000252/metadata.json,person_02/frame_000252/record.npz
person_02,frame_000251,frame_000251.jpg,251,-30.65424919128418,-2.545771360397339,2.514928102493286,left_mid,-32.5,person_02/frame_000251/ldm106_raw.csv,person_02/frame_000251/ldm106_aligned.csv,person_02/frame_000251/ldm134_raw.csv,person_02/frame_000251/ldm134_aligned.csv,person_02/frame_000251/metadata.json,person_02/frame_000251/record.npz
person_02,frame_000250,frame_000250.jpg,250,-28.999448776245117,-2.450631618499756,2.52066421508789,left_mid,-32.5,person_02/frame_000250/ldm106_raw.csv,person_02/frame_000250/ldm106_aligned.csv,person_02/frame_000250/ldm134_raw.csv,person_02/frame_000250/ldm134_aligned.csv,person_02/frame_000250/metadata.json,person_02/frame_000250/record.npz
person_02,frame_000249,frame_000249.jpg,249,-28.25666046142578,-2.6778388023376465,2.5038280487060547,left_mid,-32.5,person_02/frame_000249/ldm106_raw.csv,person_02/frame_000249/ldm106_aligned.csv,person_02/frame_000249/ldm134_raw.csv,person_02/frame_000249/ldm134_aligned.csv,person_02/frame_000249/metadata.json,person_02/frame_000249/record.npz
person_02,frame_000248,frame_000248.jpg,248,-27.17979431152344,-2.1745119094848633,2.408212184906006,left_mid,-32.5,person_02/frame_000248/ldm106_raw.csv,person_02/frame_000248/ldm106_aligned.csv,person_02/frame_000248/ldm134_raw.csv,person_02/frame_000248/ldm134_aligned.csv,person_02/frame_000248/metadata.json,person_02/frame_000248/record.npz
person_02,frame_000247,frame_000247.jpg,247,-26.133508682250977,-1.1815526485443115,2.0895588397979736,left_mid,-32.5,person_02/frame_000247/ldm106_raw.csv,person_02/frame_000247/ldm106_aligned.csv,person_02/frame_000247/ldm134_raw.csv,person_02/frame_000247/ldm134_aligned.csv,person_02/frame_000247/metadata.json,person_02/frame_000247/record.npz
person_02,frame_000246,frame_000246.jpg,246,-24.673648834228516,-1.1434539556503296,2.069122791290283,left_light,-17.5,person_02/frame_000246/ldm106_raw.csv,person_02/frame_000246/ldm106_aligned.csv,person_02/frame_000246/ldm134_raw.csv,person_02/frame_000246/ldm134_aligned.csv,person_02/frame_000246/metadata.json,person_02/frame_000246/record.npz
person_02,frame_000245,frame_000245.jpg,245,-23.59253692626953,-1.3424757719039917,2.323824405670166,left_light,-17.5,person_02/frame_000245/ldm106_raw.csv,person_02/frame_000245/ldm106_aligned.csv,person_02/frame_000245/ldm134_raw.csv,person_02/frame_000245/ldm134_aligned.csv,person_02/frame_000245/metadata.json,person_02/frame_000245/record.npz
person_02,frame_000244,frame_000244.jpg,244,-21.88254737854004,-1.0587687492370603,2.231900930404663,left_light,-17.5,person_02/frame_000244/ldm106_raw.csv,person_02/frame_000244/ldm106_aligned.csv,person_02/frame_000244/ldm134_raw.csv,person_02/frame_000244/ldm134_aligned.csv,person_02/frame_000244/metadata.json,person_02/frame_000244/record.npz
person_02,frame_000243,frame_000243.jpg,243,-20.480403900146484,-0.7803844213485718,2.3281090259552,left_light,-17.5,person_02/frame_000243/ldm106_raw.csv,person_02/frame_000243/ldm106_aligned.csv,person_02/frame_000243/ldm134_raw.csv,person_02/frame_000243/ldm134_aligned.csv,person_02/frame_000243/metadata.json,person_02/frame_000243/record.npz
person_02,frame_000242,frame_000242.jpg,242,-19.44908905029297,-0.3513607084751129,2.218331813812256,left_light,-17.5,person_02/frame_000242/ldm106_raw.csv,person_02/frame_000242/ldm106_aligned.csv,person_02/frame_000242/ldm134_raw.csv,person_02/frame_000242/ldm134_aligned.csv,person_02/frame_000242/metadata.json,person_02/frame_000242/record.npz
person_02,frame_000241,frame_000241.jpg,241,-18.0516300201416,-0.5535745620727539,2.3966479301452637,left_light,-17.5,person_02/frame_000241/ldm106_raw.csv,person_02/frame_000241/ldm106_aligned.csv,person_02/frame_000241/ldm134_raw.csv,person_02/frame_000241/ldm134_aligned.csv,person_02/frame_000241/metadata.json,person_02/frame_000241/record.npz
person_02,frame_000240,frame_000240.jpg,240,-16.8914794921875,-0.3854646384716034,2.366537094116211,left_light,-17.5,person_02/frame_000240/ldm106_raw.csv,person_02/frame_000240/ldm106_aligned.csv,person_02/frame_000240/ldm134_raw.csv,person_02/frame_000240/ldm134_aligned.csv,person_02/frame_000240/metadata.json,person_02/frame_000240/record.npz
person_02,frame_000239,frame_000239.jpg,239,-15.120583534240724,-1.1690239906311035,2.4463560581207275,left_light,-17.5,person_02/frame_000239/ldm106_raw.csv,person_02/frame_000239/ldm106_aligned.csv,person_02/frame_000239/ldm134_raw.csv,person_02/frame_000239/ldm134_aligned.csv,person_02/frame_000239/metadata.json,person_02/frame_000239/record.npz
person_02,frame_000238,frame_000238.jpg,238,-13.940589904785156,-1.275609254837036,2.72634220123291,left_light,-17.5,person_02/frame_000238/ldm106_raw.csv,person_02/frame_000238/ldm106_aligned.csv,person_02/frame_000238/ldm134_raw.csv,person_02/frame_000238/ldm134_aligned.csv,person_02/frame_000238/metadata.json,person_02/frame_000238/record.npz
person_02,frame_000237,frame_000237.jpg,237,-12.482322692871094,-1.5684031248092651,2.975647211074829,left_light,-17.5,person_02/frame_000237/ldm106_raw.csv,person_02/frame_000237/ldm106_aligned.csv,person_02/frame_000237/ldm134_raw.csv,person_02/frame_000237/ldm134_aligned.csv,person_02/frame_000237/metadata.json,person_02/frame_000237/record.npz
person_02,frame_000236,frame_000236.jpg,236,-11.182820320129396,-1.7186825275421145,3.486549615859986,left_light,-17.5,person_02/frame_000236/ldm106_raw.csv,person_02/frame_000236/ldm106_aligned.csv,person_02/frame_000236/ldm134_raw.csv,person_02/frame_000236/ldm134_aligned.csv,person_02/frame_000236/metadata.json,person_02/frame_000236/record.npz
person_02,frame_000235,frame_000235.jpg,235,-9.780412673950195,-1.1804955005645752,3.1054115295410156,frontal,0.0,person_02/frame_000235/ldm106_raw.csv,person_02/frame_000235/ldm106_aligned.csv,person_02/frame_000235/ldm134_raw.csv,person_02/frame_000235/ldm134_aligned.csv,person_02/frame_000235/metadata.json,person_02/frame_000235/record.npz
person_02,frame_000234,frame_000234.jpg,234,-8.125252723693848,-0.3590172827243805,2.745337963104248,frontal,0.0,person_02/frame_000234/ldm106_raw.csv,person_02/frame_000234/ldm106_aligned.csv,person_02/frame_000234/ldm134_raw.csv,person_02/frame_000234/ldm134_aligned.csv,person_02/frame_000234/metadata.json,person_02/frame_000234/record.npz
person_02,frame_000233,frame_000233.jpg,233,-7.259702682495117,-0.7809065580368042,2.8040597438812256,frontal,0.0,person_02/frame_000233/ldm106_raw.csv,person_02/frame_000233/ldm106_aligned.csv,person_02/frame_000233/ldm134_raw.csv,person_02/frame_000233/ldm134_aligned.csv,person_02/frame_000233/metadata.json,person_02/frame_000233/record.npz
person_02,frame_000232,frame_000232.jpg,232,-6.311418533325195,-1.7581787109375,3.162828207015991,frontal,0.0,person_02/frame_000232/ldm106_raw.csv,person_02/frame_000232/ldm106_aligned.csv,person_02/frame_000232/ldm134_raw.csv,person_02/frame_000232/ldm134_aligned.csv,person_02/frame_000232/metadata.json,person_02/frame_000232/record.npz
person_02,frame_000231,frame_000231.jpg,231,-6.2410688400268555,-1.093881607055664,2.7120347023010254,frontal,0.0,person_02/frame_000231/ldm106_raw.csv,person_02/frame_000231/ldm106_aligned.csv,person_02/frame_000231/ldm134_raw.csv,person_02/frame_000231/ldm134_aligned.csv,person_02/frame_000231/metadata.json,person_02/frame_000231/record.npz
person_02,frame_000230,frame_000230.jpg,230,-5.178433895111084,-0.9322998523712158,2.621511697769165,frontal,0.0,person_02/frame_000230/ldm106_raw.csv,person_02/frame_000230/ldm106_aligned.csv,person_02/frame_000230/ldm134_raw.csv,person_02/frame_000230/ldm134_aligned.csv,person_02/frame_000230/metadata.json,person_02/frame_000230/record.npz
person_02,frame_000229,frame_000229.jpg,229,-4.202531814575195,-0.625381588935852,2.77193832397461,frontal,0.0,person_02/frame_000229/ldm106_raw.csv,person_02/frame_000229/ldm106_aligned.csv,person_02/frame_000229/ldm134_raw.csv,person_02/frame_000229/ldm134_aligned.csv,person_02/frame_000229/metadata.json,person_02/frame_000229/record.npz
person_02,frame_000228,frame_000228.jpg,228,-3.554290771484375,-0.8580920100212097,2.8457086086273193,frontal,0.0,person_02/frame_000228/ldm106_raw.csv,person_02/frame_000228/ldm106_aligned.csv,person_02/frame_000228/ldm134_raw.csv,person_02/frame_000228/ldm134_aligned.csv,person_02/frame_000228/metadata.json,person_02/frame_000228/record.npz
person_02,frame_000227,frame_000227.jpg,227,-2.82878041267395,-0.4430700838565826,2.8047447204589844,frontal,0.0,person_02/frame_000227/ldm106_raw.csv,person_02/frame_000227/ldm106_aligned.csv,person_02/frame_000227/ldm134_raw.csv,person_02/frame_000227/ldm134_aligned.csv,person_02/frame_000227/metadata.json,person_02/frame_000227/record.npz
person_02,frame_000226,frame_000226.jpg,226,-2.245436668395996,-0.7680126428604126,3.0168099403381348,frontal,0.0,person_02/frame_000226/ldm106_raw.csv,person_02/frame_000226/ldm106_aligned.csv,person_02/frame_000226/ldm134_raw.csv,person_02/frame_000226/ldm134_aligned.csv,person_02/frame_000226/metadata.json,person_02/frame_000226/record.npz
person_02,frame_000225,frame_000225.jpg,225,-1.4643995761871338,-0.578540563583374,3.023963212966919,frontal,0.0,person_02/frame_000225/ldm106_raw.csv,person_02/frame_000225/ldm106_aligned.csv,person_02/frame_000225/ldm134_raw.csv,person_02/frame_000225/ldm134_aligned.csv,person_02/frame_000225/metadata.json,person_02/frame_000225/record.npz
person_02,frame_000224,frame_000224.jpg,224,-0.6144858598709106,-0.4937925040721893,3.288609266281128,frontal,0.0,person_02/frame_000224/ldm106_raw.csv,person_02/frame_000224/ldm106_aligned.csv,person_02/frame_000224/ldm134_raw.csv,person_02/frame_000224/ldm134_aligned.csv,person_02/frame_000224/metadata.json,person_02/frame_000224/record.npz
person_02,frame_000223,frame_000223.jpg,223,0.0115692727267742,-0.3292340934276581,3.2722978591918945,frontal,0.0,person_02/frame_000223/ldm106_raw.csv,person_02/frame_000223/ldm106_aligned.csv,person_02/frame_000223/ldm134_raw.csv,person_02/frame_000223/ldm134_aligned.csv,person_02/frame_000223/metadata.json,person_02/frame_000223/record.npz
person_02,frame_000222,frame_000222.jpg,222,0.9318196177482604,-0.4101082682609558,3.1996922492980957,frontal,0.0,person_02/frame_000222/ldm106_raw.csv,person_02/frame_000222/ldm106_aligned.csv,person_02/frame_000222/ldm134_raw.csv,person_02/frame_000222/ldm134_aligned.csv,person_02/frame_000222/metadata.json,person_02/frame_000222/record.npz
person_02,frame_000221,frame_000221.jpg,221,2.0584843158721924,-0.1345682740211486,3.207862377166748,frontal,0.0,person_02/frame_000221/ldm106_raw.csv,person_02/frame_000221/ldm106_aligned.csv,person_02/frame_000221/ldm134_raw.csv,person_02/frame_000221/ldm134_aligned.csv,person_02/frame_000221/metadata.json,person_02/frame_000221/record.npz
person_02,frame_000220,frame_000220.jpg,220,3.0351638793945312,-0.623162567615509,3.448763847351074,frontal,0.0,person_02/frame_000220/ldm106_raw.csv,person_02/frame_000220/ldm106_aligned.csv,person_02/frame_000220/ldm134_raw.csv,person_02/frame_000220/ldm134_aligned.csv,person_02/frame_000220/metadata.json,person_02/frame_000220/record.npz
person_02,frame_000219,frame_000219.jpg,219,3.3422138690948486,-0.3301670551300049,3.3021252155303955,frontal,0.0,person_02/frame_000219/ldm106_raw.csv,person_02/frame_000219/ldm106_aligned.csv,person_02/frame_000219/ldm134_raw.csv,person_02/frame_000219/ldm134_aligned.csv,person_02/frame_000219/metadata.json,person_02/frame_000219/record.npz
person_02,frame_000218,frame_000218.jpg,218,4.428321361541748,0.0290052499622106,3.435736894607544,frontal,0.0,person_02/frame_000218/ldm106_raw.csv,person_02/frame_000218/ldm106_aligned.csv,person_02/frame_000218/ldm134_raw.csv,person_02/frame_000218/ldm134_aligned.csv,person_02/frame_000218/metadata.json,person_02/frame_000218/record.npz
person_02,frame_000217,frame_000217.jpg,217,5.233609199523926,-0.2395900040864944,3.45796275138855,frontal,0.0,person_02/frame_000217/ldm106_raw.csv,person_02/frame_000217/ldm106_aligned.csv,person_02/frame_000217/ldm134_raw.csv,person_02/frame_000217/ldm134_aligned.csv,person_02/frame_000217/metadata.json,person_02/frame_000217/record.npz
person_02,frame_000216,frame_000216.jpg,216,5.84505033493042,-0.138598620891571,3.4867429733276367,frontal,0.0,person_02/frame_000216/ldm106_raw.csv,person_02/frame_000216/ldm106_aligned.csv,person_02/frame_000216/ldm134_raw.csv,person_02/frame_000216/ldm134_aligned.csv,person_02/frame_000216/metadata.json,person_02/frame_000216/record.npz
person_02,frame_000215,frame_000215.jpg,215,6.447402000427246,0.5648453235626221,3.485518455505371,frontal,0.0,person_02/frame_000215/ldm106_raw.csv,person_02/frame_000215/ldm106_aligned.csv,person_02/frame_000215/ldm134_raw.csv,person_02/frame_000215/ldm134_aligned.csv,person_02/frame_000215/metadata.json,person_02/frame_000215/record.npz
person_02,frame_000214,frame_000214.jpg,214,7.77085542678833,-0.2746497988700866,3.623790740966797,frontal,0.0,person_02/frame_000214/ldm106_raw.csv,person_02/frame_000214/ldm106_aligned.csv,person_02/frame_000214/ldm134_raw.csv,person_02/frame_000214/ldm134_aligned.csv,person_02/frame_000214/metadata.json,person_02/frame_000214/record.npz
person_02,frame_000213,frame_000213.jpg,213,8.141173362731934,-0.4453997015953064,3.451491355895996,frontal,0.0,person_02/frame_000213/ldm106_raw.csv,person_02/frame_000213/ldm106_aligned.csv,person_02/frame_000213/ldm134_raw.csv,person_02/frame_000213/ldm134_aligned.csv,person_02/frame_000213/metadata.json,person_02/frame_000213/record.npz
person_02,frame_000212,frame_000212.jpg,212,9.212105751037598,-0.7438139915466309,3.5142438411712646,frontal,0.0,person_02/frame_000212/ldm106_raw.csv,person_02/frame_000212/ldm106_aligned.csv,person_02/frame_000212/ldm134_raw.csv,person_02/frame_000212/ldm134_aligned.csv,person_02/frame_000212/metadata.json,person_02/frame_000212/record.npz
person_02,frame_000211,frame_000211.jpg,211,9.842063903808594,-0.5208515524864197,3.246861219406128,frontal,0.0,person_02/frame_000211/ldm106_raw.csv,person_02/frame_000211/ldm106_aligned.csv,person_02/frame_000211/ldm134_raw.csv,person_02/frame_000211/ldm134_aligned.csv,person_02/frame_000211/metadata.json,person_02/frame_000211/record.npz
person_02,frame_000210,frame_000210.jpg,210,11.121073722839355,-1.0416072607040403,3.3655855655670166,right_light,17.5,person_02/frame_000210/ldm106_raw.csv,person_02/frame_000210/ldm106_aligned.csv,person_02/frame_000210/ldm134_raw.csv,person_02/frame_000210/ldm134_aligned.csv,person_02/frame_000210/metadata.json,person_02/frame_000210/record.npz
person_02,frame_000209,frame_000209.jpg,209,11.910661697387695,-1.2774529457092283,3.368252992630005,right_light,17.5,person_02/frame_000209/ldm106_raw.csv,person_02/frame_000209/ldm106_aligned.csv,person_02/frame_000209/ldm134_raw.csv,person_02/frame_000209/ldm134_aligned.csv,person_02/frame_000209/metadata.json,person_02/frame_000209/record.npz
person_02,frame_000208,frame_000208.jpg,208,12.218340873718262,-1.3761489391326904,3.1837902069091797,right_light,17.5,person_02/frame_000208/ldm106_raw.csv,person_02/frame_000208/ldm106_aligned.csv,person_02/frame_000208/ldm134_raw.csv,person_02/frame_000208/ldm134_aligned.csv,person_02/frame_000208/metadata.json,person_02/frame_000208/record.npz
person_02,frame_000207,frame_000207.jpg,207,13.080676078796388,-1.1106706857681274,2.973222255706787,right_light,17.5,person_02/frame_000207/ldm106_raw.csv,person_02/frame_000207/ldm106_aligned.csv,person_02/frame_000207/ldm134_raw.csv,person_02/frame_000207/ldm134_aligned.csv,person_02/frame_000207/metadata.json,person_02/frame_000207/record.npz
person_02,frame_000206,frame_000206.jpg,206,13.859691619873049,-1.014307737350464,3.0654165744781494,right_light,17.5,person_02/frame_000206/ldm106_raw.csv,person_02/frame_000206/ldm106_aligned.csv,person_02/frame_000206/ldm134_raw.csv,person_02/frame_000206/ldm134_aligned.csv,person_02/frame_000206/metadata.json,person_02/frame_000206/record.npz
person_02,frame_000205,frame_000205.jpg,205,14.776512145996094,-0.915241241455078,2.8323287963867188,right_light,17.5,person_02/frame_000205/ldm106_raw.csv,person_02/frame_000205/ldm106_aligned.csv,person_02/frame_000205/ldm134_raw.csv,person_02/frame_000205/ldm134_aligned.csv,person_02/frame_000205/metadata.json,person_02/frame_000205/record.npz
person_02,frame_000204,frame_000204.jpg,204,15.533452987670898,-0.8095273375511169,2.785738945007324,right_light,17.5,person_02/frame_000204/ldm106_raw.csv,person_02/frame_000204/ldm106_aligned.csv,person_02/frame_000204/ldm134_raw.csv,person_02/frame_000204/ldm134_aligned.csv,person_02/frame_000204/metadata.json,person_02/frame_000204/record.npz
person_02,frame_000203,frame_000203.jpg,203,16.201684951782227,-0.7898216843605042,2.8388373851776123,right_light,17.5,person_02/frame_000203/ldm106_raw.csv,person_02/frame_000203/ldm106_aligned.csv,person_02/frame_000203/ldm134_raw.csv,person_02/frame_000203/ldm134_aligned.csv,person_02/frame_000203/metadata.json,person_02/frame_000203/record.npz
person_02,frame_000202,frame_000202.jpg,202,17.193899154663086,-1.1516849994659424,2.4192612171173096,right_light,17.5,person_02/frame_000202/ldm106_raw.csv,person_02/frame_000202/ldm106_aligned.csv,person_02/frame_000202/ldm134_raw.csv,person_02/frame_000202/ldm134_aligned.csv,person_02/frame_000202/metadata.json,person_02/frame_000202/record.npz
person_02,frame_000201,frame_000201.jpg,201,18.20252799987793,-0.8916676044464111,2.4434337615966797,right_light,17.5,person_02/frame_000201/ldm106_raw.csv,person_02/frame_000201/ldm106_aligned.csv,person_02/frame_000201/ldm134_raw.csv,person_02/frame_000201/ldm134_aligned.csv,person_02/frame_000201/metadata.json,person_02/frame_000201/record.npz
person_02,frame_000200,frame_000200.jpg,200,19.071561813354492,-1.4869589805603027,2.0930593013763428,right_light,17.5,person_02/frame_000200/ldm106_raw.csv,person_02/frame_000200/ldm106_aligned.csv,person_02/frame_000200/ldm134_raw.csv,person_02/frame_000200/ldm134_aligned.csv,person_02/frame_000200/metadata.json,person_02/frame_000200/record.npz
person_02,frame_000199,frame_000199.jpg,199,19.815610885620117,-1.773152470588684,2.0942108631134033,right_light,17.5,person_02/frame_000199/ldm106_raw.csv,person_02/frame_000199/ldm106_aligned.csv,person_02/frame_000199/ldm134_raw.csv,person_02/frame_000199/ldm134_aligned.csv,person_02/frame_000199/metadata.json,person_02/frame_000199/record.npz
person_02,frame_000198,frame_000198.jpg,198,20.521530151367188,-1.51123309135437,2.0258657932281494,right_light,17.5,person_02/frame_000198/ldm106_raw.csv,person_02/frame_000198/ldm106_aligned.csv,person_02/frame_000198/ldm134_raw.csv,person_02/frame_000198/ldm134_aligned.csv,person_02/frame_000198/metadata.json,person_02/frame_000198/record.npz
person_02,frame_000197,frame_000197.jpg,197,20.781734466552734,-1.0282336473464966,2.016861915588379,right_light,17.5,person_02/frame_000197/ldm106_raw.csv,person_02/frame_000197/ldm106_aligned.csv,person_02/frame_000197/ldm134_raw.csv,person_02/frame_000197/ldm134_aligned.csv,person_02/frame_000197/metadata.json,person_02/frame_000197/record.npz
person_02,frame_000196,frame_000196.jpg,196,21.521459579467773,-1.678276300430298,2.082648515701294,right_light,17.5,person_02/frame_000196/ldm106_raw.csv,person_02/frame_000196/ldm106_aligned.csv,person_02/frame_000196/ldm134_raw.csv,person_02/frame_000196/ldm134_aligned.csv,person_02/frame_000196/metadata.json,person_02/frame_000196/record.npz
person_02,frame_000195,frame_000195.jpg,195,21.955646514892575,-1.65032958984375,1.94942045211792,right_light,17.5,person_02/frame_000195/ldm106_raw.csv,person_02/frame_000195/ldm106_aligned.csv,person_02/frame_000195/ldm134_raw.csv,person_02/frame_000195/ldm134_aligned.csv,person_02/frame_000195/metadata.json,person_02/frame_000195/record.npz
person_02,frame_000194,frame_000194.jpg,194,22.6474666595459,-1.831118106842041,2.0187795162200928,right_light,17.5,person_02/frame_000194/ldm106_raw.csv,person_02/frame_000194/ldm106_aligned.csv,person_02/frame_000194/ldm134_raw.csv,person_02/frame_000194/ldm134_aligned.csv,person_02/frame_000194/metadata.json,person_02/frame_000194/record.npz
person_02,frame_000193,frame_000193.jpg,193,22.84522247314453,-1.8395789861679075,1.772466063499451,right_light,17.5,person_02/frame_000193/ldm106_raw.csv,person_02/frame_000193/ldm106_aligned.csv,person_02/frame_000193/ldm134_raw.csv,person_02/frame_000193/ldm134_aligned.csv,person_02/frame_000193/metadata.json,person_02/frame_000193/record.npz
person_02,frame_000192,frame_000192.jpg,192,24.37993431091309,-2.268400192260742,1.8945800065994265,right_light,17.5,person_02/frame_000192/ldm106_raw.csv,person_02/frame_000192/ldm106_aligned.csv,person_02/frame_000192/ldm134_raw.csv,person_02/frame_000192/ldm134_aligned.csv,person_02/frame_000192/metadata.json,person_02/frame_000192/record.npz
person_02,frame_000191,frame_000191.jpg,191,24.400388717651367,-1.8380311727523804,1.9692091941833496,right_light,17.5,person_02/frame_000191/ldm106_raw.csv,person_02/frame_000191/ldm106_aligned.csv,person_02/frame_000191/ldm134_raw.csv,person_02/frame_000191/ldm134_aligned.csv,person_02/frame_000191/metadata.json,person_02/frame_000191/record.npz
person_02,frame_000190,frame_000190.jpg,190,24.66905212402344,-2.0183968544006348,1.8433351516723633,right_light,17.5,person_02/frame_000190/ldm106_raw.csv,person_02/frame_000190/ldm106_aligned.csv,person_02/frame_000190/ldm134_raw.csv,person_02/frame_000190/ldm134_aligned.csv,person_02/frame_000190/metadata.json,person_02/frame_000190/record.npz
person_02,frame_000189,frame_000189.jpg,189,25.48248863220215,-1.746496081352234,1.5855048894882202,right_mid,32.5,person_02/frame_000189/ldm106_raw.csv,person_02/frame_000189/ldm106_aligned.csv,person_02/frame_000189/ldm134_raw.csv,person_02/frame_000189/ldm134_aligned.csv,person_02/frame_000189/metadata.json,person_02/frame_000189/record.npz
person_02,frame_000188,frame_000188.jpg,188,26.20758056640625,-1.8638771772384644,1.9283714294433592,right_mid,32.5,person_02/frame_000188/ldm106_raw.csv,person_02/frame_000188/ldm106_aligned.csv,person_02/frame_000188/ldm134_raw.csv,person_02/frame_000188/ldm134_aligned.csv,person_02/frame_000188/metadata.json,person_02/frame_000188/record.npz
person_02,frame_000187,frame_000187.jpg,187,26.74481201171875,-1.3220837116241455,1.6906282901763916,right_mid,32.5,person_02/frame_000187/ldm106_raw.csv,person_02/frame_000187/ldm106_aligned.csv,person_02/frame_000187/ldm134_raw.csv,person_02/frame_000187/ldm134_aligned.csv,person_02/frame_000187/metadata.json,person_02/frame_000187/record.npz
person_02,frame_000186,frame_000186.jpg,186,28.345046997070312,-2.1851208209991455,1.9115757942199707,right_mid,32.5,person_02/frame_000186/ldm106_raw.csv,person_02/frame_000186/ldm106_aligned.csv,person_02/frame_000186/ldm134_raw.csv,person_02/frame_000186/ldm134_aligned.csv,person_02/frame_000186/metadata.json,person_02/frame_000186/record.npz
